,Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,matchday
5969,5677,D,Perez N.,6,0,0,0,0,0,0,0,0,0,21
5970,5847,D,Bijol,5.5,0,0,0,0,0,0,0,0,0,21
5971,5848,D,Ebosele,6,0,0,0,0,0,0,0,0,0,21
5972,6047,D,Ehizibue,5,0,0,0,0,0,0,0,0,0,21
5973,2392,C,Walace,5.5,0,0,0,0,0,0,0,0,0,21
5974,5119,C,Samardzic,5.5,0,0,0,0,0,0,0,0,0,21
5975,5287,C,Arslan,5.5,0,0,0,0,0,0,0,0,0,21
5976,5850,C,Lovric,6,0,0,0,0,0,0,1,0,0,21
5977,2369,A,Thauvin,6,0,0,0,0,0,0,0,0,0,21
5978,5676,A,Success,5.5,0,0,0,0,0,0,0,0,0,21
5979,5694,A,Beto,5.5,0,0,0,0,0,0,0,0,0,21
5980,4957,P,Montipo',6,0,1,0,0,0,0,0,0,0,21
5981,2141,D,Depaoli,6,0,0,0,0,0,0,1,0,0,21
5982,2769,D,Magnani,5.5,0,0,0,0,0,0,1,0,0,21
5983,5764,D,Coppola D.,5.5,0,0,0,0,0,0,0,0,0,21
5984,5851,D,Doig,6,0,0,0,0,0,0,0,0,0,21
5985,6046,D,Hien,6.5,0,0,0,0,0,0,1,0,0,21
5986,236,C,Lazovic,7,0,0,0,0,0,0,0,0,1,21
5987,4342,C,Duda,6,0,0,0,0,0,0,1,0,0,21
5988,4890,C,Tameze,6,0,0,0,0,0,0,0,0,0,21
5989,90,A,Lasagna,6,0,0,0,0,0,0,0,0,0,21
5990,5394,A,Gaich,6,0,0,0,0,0,0,0,0,0,21
5991,6145,A,Ngonge,7,1,0,0,0,0,0,0,0,0,21
5992,2792,P,Musso,7,0,0,0,0,0,0,0,0,0,22
5993,554,D,Zappacosta,7,1,0,0,0,0,0,0,0,0,22
5994,695,D,Toloi,6.5,0,0,0,0,0,0,0,0,0,22
5995,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0,22
5996,2130,D,Hateboer,6.5,0,0,0,0,0,0,0,0,0,22
5997,2181,D,Palomino,6.5,0,0,0,0,0,0,0,0,0,22
5998,4332,D,Demiral,6,0,0,0,0,0,0,0,0,0,22
5999,5526,D,Scalvini,6.5,0,0,0,0,0,0,1,0,0,22
6000,22,C,De Roon,6.5,0,0,0,0,0,0,1,0,0,22
6001,5685,C,Koopmeiners,7,0,0,0,0,0,0,0,0,0,22
6002,5792,C,Ederson D.s.,6.5,0,0,0,0,0,0,0,0,0,22
6003,4730,A,Lookman,7.5,0,0,0,0,0,0,0,0,1,22
6004,6052,A,Hojlund,7.5,1,0,0,0,0,0,0,0,0,22
6005,133,P,Skorupski,6,0,1,0,0,0,0,0,0,0,22
6006,272,D,Medel,6,0,0,0,0,0,0,0,0,0,22
6007,2653,D,Lykogiannis,5.5,0,0,0,0,0,0,0,0,0,22
6008,4530,D,Kyriakopoulos,6,0,0,0,0,0,0,0,0,0,22
6009,5520,D,Cambiaso,6,0,0,0,0,0,0,0,0,0,22
6010,6043,D,Sosa,4.5,0,0,0,0,0,0,0,0,0,22
6011,6066,D,Posch,6,0,0,0,0,0,0,0,0,0,22
6012,2167,C,Orsolini,6,0,0,0,0,0,0,0,0,0,22
6013,4393,C,Schouten,6,0,0,0,0,0,0,0,0,0,22
6014,4869,C,Dominguez,6.5,0,0,0,0,0,0,0,0,0,22
6015,5784,C,Aebischer,5.5,0,0,0,0,0,0,0,0,0,22
6016,5858,C,Ferguson,5.5,0,0,0,0,0,0,0,0,0,22
6017,6054,C,Moro N.,6,0,0,0,0,0,0,0,0,0,22
6018,2719,A,Barrow,5.5,0,0,0,0,0,0,0,0,0,22
6019,4268,A,Arnautovic,5.5,0,0,0,0,0,0,1,0,0,22
6020,4431,P,Carnesecchi,6.5,0,3,0,0,0,0,0,0,0,22
6021,45,D,Ferrari A.,6,0,0,0,0,0,0,0,0,0,22
6022,244,D,Ghiglione,5.5,0,0,0,0,0,0,0,0,0,22
6023,640,D,Chiriches,5.5,0,0,0,0,0,0,0,0,0,22
6024,2847,D,Sernicola,6,0,0,0,0,0,0,0,0,0,22
6025,5514,D,Vasquez,6,0,0,0,0,0,0,1,0,0,22
6026,5862,D,Valeri,6,0,0,0,0,0,0,0,0,0,22
6027,6002,D,Aiwu,5,0,0,0,0,0,0,1,0,0,22
6028,557,C,Benassi,6,0,0,0,0,0,0,0,0,0,22
6029,2789,C,Meite',5.5,0,0,0,0,0,0,0,0,0,22
6030,5857,C,Pickel,6,0,0,0,0,0,0,0,0,0,22
6031,5863,C,Castagnetti,5,0,0,0,0,0,0,0,0,0,22
6032,6012,C,Acella,6,0,0,0,0,0,0,0,0,0,22
6033,212,A,Ciofani D.,5.5,0,0,0,0,0,0,0,0,0,22
6034,5728,A,Afena-Gyan,5.5,0,0,0,0,0,0,0,0,0,22
6035,5854,A,Tsadjout,6,0,0,0,0,0,0,0,0,0,22
6036,4964,P,Vicario,6,0,2,0,0,0,0,1,0,0,22
6037,393,D,Luperto,6,0,0,0,0,0,0,0,0,0,22
6038,5010,D,Ismajli,5.5,0,0,0,0,0,0,0,0,0,22
6039,5449,D,Parisi,4.5,0,0,0,0,0,0,0,1,0,22
6040,5450,D,Stojanovic,6,0,0,0,0,0,0,0,0,0,22
6041,5480,D,Ebuehi,6,0,0,0,0,0,0,0,0,0,22
6042,5804,D,Cacace,6,0,0,0,0,0,0,0,0,0,22
6043,2154,C,Vignato,7,1,0,0,0,0,0,0,0,0,22
6044,2253,C,Bandinelli,6,0,0,0,0,0,0,0,0,0,22
6045,4965,C,Marin,6.5,0,0,0,0,0,0,0,0,0,22
6046,5286,C,Akpa Akpro,5.5,0,0,0,0,0,0,0,0,0,22
6047,5823,C,Baldanzi,5.5,0,0,0,0,0,0,0,0,0,22
6048,2819,A,Caputo,6,0,0,0,0,0,0,0,0,0,22
6049,4359,A,Piccoli,6.5,0,0,0,0,0,0,0,0,0,22
6050,4436,A,Cambiaghi,7,1,0,0,0,0,0,0,0,0,22
6051,2815,P,Terracciano,7,0,1,0,0,0,0,0,0,0,22
6052,252,D,Biraghi,6,0,0,0,0,0,0,0,0,0,22
6053,2164,D,Milenkovic,6,0,0,0,0,0,0,0,0,0,22
6054,4378,D,Ranieri L.,6.5,0,0,0,0,0,0,0,0,0,22
6055,5885,D,Dodo',5,0,0,0,0,0,0,0,0,0,22
6056,367,C,Bonaventura,5.5,0,0,0,0,0,0,1,0,0,22
6057,526,C,Duncan,6,0,0,0,0,0,0,1,0,0,22
6058,4377,C,Castrovilli,6,0,0,0,0,0,0,0,0,0,22
6059,4522,C,Amrabat,6,0,0,0,0,0,0,0,0,0,22
6060,4658,C,Ikone',5.5,0,0,0,0,0,0,0,0,0,22
6061,2438,A,Jovic,6,0,0,0,0,0,0,0,0,0,22
6062,2762,A,Kouame',6,0,0,0,0,0,0,0,0,0,22
6063,4179,A,Gonzalez N.,5,0,0,0,0,0,0,0,0,0,22
6064,5830,P,Onana,6,0,0,0,0,0,0,0,0,0,22
6065,254,D,Dimarco,5.5,0,0,0,0,0,0,0,0,0,22
6066,322,D,De Vrij,6,0,0,0,0,0,0,0,0,0,22
6067,513,D,Acerbi,6,0,0,0,0,0,0,0,0,0,22
6068,798,D,Skriniar,6,0,0,0,0,0,0,0,0,0,22
6069,2160,D,Gosens,5.5,0,0,0,0,0,0,0,0,0,22
6070,2525,D,Darmian,6,0,0,0,0,0,0,0,0,0,22
6071,5513,D,Dumfries,5.5,0,0,0,0,0,0,0,0,0,22
6072,265,C,Brozovic,6,0,0,0,0,0,0,0,0,0,22
6073,1870,C,Barella,6,0,0,0,0,0,0,0,0,0,22
6074,2194,C,Calhanoglu,6.5,0,0,0,0,0,0,0,0,0,22
6075,2529,C,Mkhitaryan,6,0,0,0,0,0,0,0,0,0,22
6076,647,A,Dzeko,5.5,0,0,0,0,0,0,0,0,0,22
6077,2531,A,Lukaku,5.5,0,0,0,0,0,0,0,0,0,22
6078,2764,A,Martinez L.,5,0,0,0,0,0,0,1,0,0,22
6079,453,P,Szczesny,6,0,0,0,0,0,0,0,0,0,22
6080,358,D,De Sciglio,6.5,0,0,0,0,0,0,0,0,0,22
6081,662,D,Alex Sandro,5.5,0,0,0,0,0,0,1,0,0,22
6082,2788,D,Bremer,7,0,0,0,0,0,0,1,0,0,22
6083,4237,D,Danilo,6,0,0,0,0,0,0,0,0,0,22
6084,827,C,Locatelli,7,0,0,0,0,0,0,0,0,0,22
6085,2002,C,Chiesa,6.5,0,0,0,0,0,0,0,0,0,22
6086,2379,C,Rabiot,7,1,0,0,0,0,0,1,0,0,22
6087,4465,C,Fagioli,6,0,0,0,0,0,0,0,0,0,22
6088,4711,C,Kostic,6,0,0,0,0,0,0,1,0,0,22
6089,2097,A,Kean,5.5,0,0,0,0,0,0,1,0,0,22
6090,2382,A,Di Maria,6.5,0,0,0,0,0,0,0,0,1,22
6091,2841,A,Vlahovic,6,0,0,0,0,0,0,0,0,0,22
6092,2814,P,Provedel,6.5,0,2,0,0,0,0,0,0,0,22
6093,140,D,Hysaj,5.5,0,0,0,0,0,0,0,0,0,22
6094,327,D,Patric,5,0,0,0,0,0,0,0,0,0,22
6095,460,D,Romagnoli,6,0,0,0,0,0,0,0,0,0,22
6096,2188,D,Marusic,5.5,0,0,0,0,0,0,0,0,0,22
6097,2263,D,Lazzari,6,0,0,0,0,0,0,0,0,0,22
6098,5498,D,Casale,5.5,0,0,0,0,0,0,0,0,0,22
6099,181,C,Vecino,5.5,0,0,0,0,0,0,0,0,0,22
6100,333,C,Cataldi,5.5,0,0,0,0,0,0,0,0,0,22
6101,335,C,Felipe Anderson,5.5,0,0,0,0,0,0,0,0,0,22
6102,632,C,Zaccagni,6,0,0,0,0,0,0,1,0,0,22
6103,645,C,Milinkovic-Savic,5.5,0,0,0,0,0,0,0,0,0,22
6104,2085,C,Luis Alberto,5,0,0,0,0,0,0,0,0,0,22
6105,785,A,Immobile,5,0,0,0,0,0,0,0,0,0,22
6106,2489,A,Pedro,5.5,0,0,0,0,0,0,0,0,0,22
6107,2134,P,Falcone,7.5,0,1,0,0,0,0,0,0,0,22
6108,770,D,Pezzella Giu.,6,0,0,0,0,0,0,0,0,0,22
6109,2583,D,Umtiti,5.5,0,0,0,0,0,0,0,0,0,22
6110,4502,D,Gallo,6,0,0,0,0,0,0,0,0,0,22
6111,5835,D,Baschirotto,7,0,0,0,0,0,0,0,0,0,22
6112,5867,D,Gendrey,6,0,0,0,0,0,0,0,0,0,22
6113,4486,C,Strefezza,6,0,0,0,0,0,0,1,0,0,22
6114,4921,C,Askildsen,5.5,0,0,0,0,0,0,0,0,0,22
6115,5869,C,Blin,5,0,0,0,0,0,0,0,0,0,22
6116,5870,C,Hjulmand,6.5,0,0,0,0,0,0,1,0,0,22
6117,5999,C,Gonzalez J.,6,0,0,0,0,0,0,1,0,0,22
6118,1857,A,Di Francesco F.,6,0,0,0,0,0,0,0,0,0,22
6119,4923,A,Colombo,5,0,0,0,0,0,0,1,0,0,22
6120,5837,A,Voelkerling Persson,5.5,0,0,0,0,0,0,0,0,0,22
6121,6001,A,Banda,6,0,0,0,0,0,0,0,0,0,22
6122,160,P,Tatarusanu,6.5,0,0,0,0,0,0,0,0,0,22
6123,2633,D,Kjaer,5.5,0,0,0,0,0,0,1,0,0,22
6124,4292,D,Hernandez T.,6.5,0,0,0,0,0,0,0,0,1,22
6125,4401,D,Gabbia,6,0,0,0,0,0,0,0,0,0,22
6126,4976,D,Kalulu,6.5,0,0,0,0,0,0,0,0,0,22
6127,6055,D,Thiaw,6.5,0,0,0,0,0,0,0,0,0,22
6128,148,C,Krunic,5.5,0,0,0,0,0,0,0,0,0,22
6129,4449,C,Tonali,6,0,0,0,0,0,0,0,0,0,22
6130,4825,C,Diaz B.,6,0,0,0,0,0,0,0,0,0,22
6131,4892,C,Saelemaekers,6,0,0,0,0,0,0,0,0,0,22
6132,4200,A,Giroud,7,1,0,0,0,0,0,0,0,0,22
6133,4510,A,Rafael Leao,6,0,0,0,0,0,0,0,0,0,22
6134,5876,P,Di Gregorio,6.5,0,0,0,0,0,0,0,0,0,22
6135,226,D,Izzo,6.5,0,0,0,0,0,0,1,0,0,22
6136,2355,D,Marlon,6,0,0,0,0,0,0,1,0,0,22
6137,2446,D,Donati,7,1,0,0,0,0,0,0,0,0,22
6138,4904,D,Mari',7,0,0,0,0,0,0,0,0,0,22
6139,5838,D,Birindelli,6,0,0,0,0,0,0,1,0,0,22
6140,666,C,Machin,5.5,0,0,0,0,0,0,0,0,0,22
6141,1978,C,Sensi,6,0,0,0,0,0,0,0,0,0,22
6142,2741,C,Pessina,6,0,0,0,0,0,0,1,0,0,22
6143,4459,C,Rovella,6,0,0,0,0,0,0,0,0,0,22
6144,5880,C,Ciurria,6,0,0,0,0,0,0,0,0,0,22
6145,383,A,Petagna,6.5,0,0,0,0,0,0,0,0,0,22
6146,1958,A,Caprari,6,0,0,0,0,0,0,0,0,0,22
6147,5882,A,Mota,6,0,0,0,0,0,0,0,0,0,22
6148,572,P,Meret,6,0,0,0,0,0,0,0,0,0,22
6149,142,D,Mario Rui,6.5,0,0,0,0,0,0,0,0,0,22
6150,2816,D,Di Lorenzo,6.5,0,0,0,0,0,0,0,0,1,22
6151,4409,D,Rrahmani,6.5,0,0,0,0,0,0,0,0,0,22
6152,5840,D,Olivera,6,0,0,0,0,0,0,0,0,0,22
6153,5892,D,Kim,7,0,0,0,0,0,0,0,0,1,22
6154,152,C,Zielinski,6,0,0,0,0,0,0,0,0,0,22
6155,4220,C,Zambo Anguissa,6,0,0,0,0,0,0,0,0,0,22
6156,4287,C,Lobotka,6.5,0,0,0,0,0,0,0,0,0,22
6157,4479,C,Elmas,7,1,0,0,0,0,0,0,0,0,22
6158,5839,C,Kvaratskhelia,7,1,0,0,0,0,0,0,0,0,22
6159,4517,A,Lozano,6.5,0,0,0,0,0,0,0,0,0,22
6160,4661,A,Osimhen,7,1,0,0,0,0,0,0,0,0,22
6161,4270,P,Rui Patricio,6,0,1,0,0,0,0,0,0,0,22
6162,2296,D,Mancini,6,0,0,0,0,0,0,0,0,0,22
6163,4245,D,Smalling,6.5,0,0,0,0,0,0,0,0,0,22
6164,4331,D,Ibanez,5.5,0,0,0,0,0,1,1,0,0,22
6165,530,C,Pellegrini Lo.,5.5,0,0,0,0,0,0,0,0,0,22
6166,779,C,Cristante,5.5,0,0,0,0,0,0,0,0,0,22
6167,795,C,El Shaarawy,6,0,0,0,0,0,0,0,0,0,22
6168,2528,C,Matic,6,0,0,0,0,0,0,0,0,0,22
6169,5422,C,Zalewski,6.5,0,0,0,0,0,0,0,0,0,22
6170,309,A,Dybala,7,0,0,0,0,1,0,0,0,0,22
6171,2544,A,Abraham,7,0,0,0,0,0,0,0,0,0,22
6172,159,P,Sepe,6,0,1,0,0,0,0,0,0,0,22
6173,2870,D,Troost-Ekong,5.5,0,0,0,0,0,0,0,0,0,22
6174,4897,D,Pirola,6,0,0,0,0,0,0,1,0,0,22
6175,5532,D,Bradaric,5.5,0,0,0,0,0,0,0,0,0,22
6176,5856,D,Sambia,6,0,0,0,0,0,0,0,0,0,22
6177,6028,D,Bronn,5.5,0,0,0,0,0,0,1,0,0,22
6178,332,C,Candreva,6,0,0,0,0,0,0,0,0,0,22
6179,4349,C,Nicolussi Caviglia,6,0,0,0,0,0,0,0,0,0,22
6180,5486,C,Crnigoj,5.5,0,0,0,0,0,0,0,0,0,22
6181,5504,C,Coulibaly L.,6,0,0,0,0,0,0,1,0,0,22
6182,6025,C,Vilhena,5.5,0,0,0,0,0,0,0,0,0,22
6183,505,A,Bonazzoli,5,0,0,0,0,0,0,0,0,0,22
6184,2756,A,Piatek,5,0,0,0,0,0,0,0,0,0,22
6185,5672,A,Dia,5.5,0,0,0,0,0,0,0,0,0,22
6186,761,P,Audero,6.5,0,0,0,0,0,0,0,0,0,22
6187,259,D,Murillo,6.5,0,0,0,0,0,0,0,0,0,22
6188,1868,D,Murru,6,0,0,0,0,0,0,0,0,0,22
6189,2280,D,Nuytinck,7,0,0,0,0,0,0,1,0,0,22
6190,4421,D,Augello,6,0,0,0,0,0,0,0,0,0,22
6191,5316,D,Amione,6,0,0,0,0,0,0,1,0,0,22
6192,5527,D,Zanoli,5.5,0,0,0,0,0,0,0,0,0,22
6193,238,C,Rincon,6,0,0,0,0,0,0,0,0,0,22
6194,1995,C,Djuricic,5.5,0,0,0,0,0,0,0,0,0,22
6195,4260,C,Winks,6,0,0,0,0,0,0,0,0,0,22
6196,4701,C,Cuisance,6,0,0,0,0,0,0,0,0,0,22
6197,5788,C,Sabiri,6.5,0,0,0,0,0,0,0,0,0,22
6198,407,A,Gabbiadini,5.5,0,0,0,0,0,0,0,0,0,22
6199,5292,A,Lammers,5.5,0,0,0,0,0,0,1,0,0,22
6200,509,P,Consigli,7,0,2,0,0,0,0,0,0,0,22
6201,2252,D,Marchizza,6,0,0,0,0,0,0,0,0,0,22
6202,4433,D,Zortea,5,0,0,0,0,0,0,1,0,0,22
6203,4982,D,Erlic,6.5,0,0,0,0,0,0,0,0,0,22
6204,5747,D,Ruan,6,0,0,0,0,0,0,0,0,0,22
6205,2848,C,Frattesi,7,0,0,0,0,0,0,0,0,0,22
6206,4501,C,Obiang,5.5,0,0,0,0,0,0,0,0,0,22
6207,4681,C,Lopez M.,6,0,0,0,0,0,0,0,0,0,22
6208,5451,C,Bajrami,6.5,0,0,0,0,0,0,0,0,0,22
6209,5511,C,Matheus Henrique,7,1,0,0,0,0,0,0,0,0,22
6210,5688,C,Harroui,6,0,0,0,0,0,0,0,0,0,22
6211,643,A,Defrel,5.5,0,0,0,0,0,0,0,0,0,22
6212,2038,A,Pinamonti,5.5,0,0,0,0,0,0,0,0,0,22
6213,6060,A,Lauriente',6.5,0,0,0,0,0,0,1,0,0,22
6214,1917,P,Dragowski,6.5,0,2,0,0,0,0,0,0,0,22
6215,2739,D,Reca,6.5,0,0,0,0,0,0,0,0,0,22
6216,4329,D,Nikolaou,6,0,0,0,0,0,0,1,0,0,22
6217,5475,D,Amian,6,0,0,0,0,0,0,0,0,0,22
6218,5678,D,Holm,5.5,0,0,0,0,0,0,0,0,0,22
6219,6153,D,Wisniewski,5.5,0,0,0,0,0,0,0,0,0,22
6220,2391,C,Ekdal,6,0,0,0,0,0,0,1,0,0,22
6221,2825,C,Bourabia,5.5,0,0,0,0,0,0,0,0,0,22
6222,4408,C,Esposito Sa.,5,0,0,0,0,0,0,0,1,0,22
6223,4515,C,Agudelo,6.5,0,0,0,0,0,0,0,0,0,22
6224,4992,C,Gyasi,6,0,0,0,0,0,0,0,0,0,22
6225,215,A,Verde,8,1,0,0,0,1,0,1,0,0,22
6226,5311,A,Shomurodov,5.5,0,0,0,0,0,0,0,0,0,22
6227,2170,P,Milinkovic-Savic V.,6.5,0,1,0,0,0,0,0,0,0,22
6228,2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,22
6229,2724,D,Buongiorno,6.5,0,0,0,0,0,0,1,0,0,22
6230,2869,D,Djidji,5,0,0,0,0,0,0,0,0,0,22
6231,4870,D,Adopo,6,0,0,0,0,0,0,0,0,0,22
6232,4899,D,Singo,5.5,0,0,0,0,0,0,0,0,0,22
6233,4994,D,Vojvoda,5.5,0,0,0,0,0,0,0,0,0,22
6234,6041,D,Schuurs,6.5,0,0,0,0,0,0,1,0,0,22
6235,2008,C,Linetty,5.5,0,0,0,0,0,0,0,0,0,22
6236,5001,C,Miranchuk,6,0,0,0,0,0,0,0,0,0,22
6237,5687,C,Vlasic,5.5,0,0,0,0,0,0,0,0,0,22
6238,6170,C,Gineitis ,6,0,0,0,0,0,0,1,0,0,22
6239,479,A,Sanabria,5.5,0,0,0,0,0,0,0,0,0,22
6240,2325,A,Karamoh,5.5,0,0,0,0,0,0,0,0,0,22
6241,2211,P,Silvestri,6,0,2,0,0,0,0,0,0,0,22
6242,4412,D,Rodrigo Becao,5.5,0,0,0,0,0,0,0,0,0,22
6243,5355,D,Udogie,7,1,0,0,0,0,0,0,0,0,22
6244,5677,D,Perez N.,5.5,0,0,0,0,0,1,1,0,0,22
6245,5847,D,Bijol,7,1,0,0,0,0,0,0,0,0,22
6246,6047,D,Ehizibue,5.5,0,0,0,0,0,0,1,0,0,22
6247,302,C,Pereyra,6.5,0,0,0,0,0,0,0,0,0,22
6248,2392,C,Walace,6.5,0,0,0,0,0,0,0,0,0,22
6249,5119,C,Samardzic,6.5,0,0,0,0,0,0,0,0,1,22
6250,5850,C,Lovric,5.5,0,0,0,0,0,0,0,0,0,22
6251,2369,A,Thauvin,6,0,0,0,0,0,0,0,0,0,22
6252,5676,A,Success,5.5,0,0,0,0,0,0,0,0,0,22
6253,5694,A,Beto,6,0,0,0,0,0,0,0,0,0,22
6254,4957,P,Montipo',6.5,0,0,0,0,0,0,0,0,0,22
6255,2141,D,Depaoli,6,0,0,0,0,0,0,0,0,0,22
6256,2769,D,Magnani,6.5,0,0,0,0,0,0,1,0,0,22
6257,4493,D,Dawidowicz,6,0,0,0,0,0,0,0,0,0,22
6258,5764,D,Coppola D.,6,0,0,0,0,0,0,0,0,0,22
6259,5851,D,Doig,6.5,0,0,0,0,0,0,0,0,0,22
6260,6046,D,Hien,6,0,0,0,0,0,0,0,0,0,22
6261,236,C,Lazovic,7,0,0,0,0,0,0,0,0,1,22
6262,4342,C,Duda,6,0,0,0,0,0,0,0,0,0,22
6263,4890,C,Tameze,6,0,0,0,0,0,0,0,0,0,22
6264,6162,C,Abildgaard,6,0,0,0,0,0,0,0,0,0,22
6265,90,A,Lasagna,6,0,0,0,0,0,0,0,0,0,22
6266,5394,A,Gaich,6.5,0,0,0,0,0,0,0,0,0,22
6267,6145,A,Ngonge,7,1,0,0,0,0,0,0,0,0,22
6268,2792,P,Musso,5,0,2,0,0,0,0,0,0,0,23
6269,554,D,Zappacosta,5.5,0,0,0,0,0,0,1,0,0,23
6270,695,D,Toloi,5,0,0,0,0,0,0,0,0,0,23
6271,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0,23
6272,2181,D,Palomino,6,0,0,0,0,0,0,0,0,0,23
6273,4332,D,Demiral,5.5,0,0,0,0,0,0,1,0,0,23
6274,5375,D,Maehle,5.5,0,0,0,0,0,0,1,0,0,23
6275,5686,D,Soppy,5.5,0,0,0,0,0,0,0,0,0,23
6276,5685,C,Koopmeiners,6,0,0,0,0,0,0,0,0,0,23
6277,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0,23
6278,507,A,Muriel,6,0,0,0,0,0,0,0,0,0,23
6279,2832,A,Boga,6,0,0,0,0,0,0,0,0,0,23
6280,4730,A,Lookman,6,0,0,0,0,0,0,0,0,0,23
6281,6052,A,Hojlund,6,1,0,0,0,0,0,0,0,0,23
6282,6172,A,Vorlicky,6,0,0,0,0,0,0,0,0,0,23
6283,133,P,Skorupski,7.5,0,1,1,0,0,0,0,0,0,23
6284,4530,D,Kyriakopoulos,6,0,0,0,0,0,0,0,0,0,23
6285,5520,D,Cambiaso,5.5,0,0,0,0,0,0,0,0,0,23
6286,6042,D,Lucumi',5.5,0,0,0,0,0,0,1,0,0,23
6287,6043,D,Sosa,5,0,0,0,0,0,0,0,0,0,23
6288,6066,D,Posch,6.5,0,0,0,0,0,0,0,0,0,23
6289,2167,C,Orsolini,7,1,0,0,0,0,0,0,0,0,23
6290,2625,C,Soriano,7,1,0,0,0,0,0,0,0,0,23
6291,4393,C,Schouten,6,0,0,0,0,0,0,0,0,0,23
6292,4869,C,Dominguez,5.5,0,0,0,0,0,0,0,0,0,23
6293,5784,C,Aebischer,5.5,0,0,0,0,0,0,0,0,0,23
6294,5858,C,Ferguson,6.5,0,0,0,0,0,0,0,0,0,23
6295,6054,C,Moro N.,6.5,0,0,0,0,0,0,0,0,1,23
6296,2719,A,Barrow,6.5,0,0,0,0,0,0,0,0,1,23
6297,4431,P,Carnesecchi,6.5,0,2,0,0,0,0,0,0,0,23
6298,45,D,Ferrari A.,6.5,0,0,0,0,0,0,0,0,0,23
6299,612,D,Bianchetti,6,0,0,0,0,0,0,0,0,0,23
6300,2847,D,Sernicola,5.5,0,0,0,0,0,0,0,0,0,23
6301,5862,D,Valeri,7,1,0,0,0,0,0,0,0,0,23
6302,6002,D,Aiwu,5.5,0,0,0,0,0,0,0,0,0,23
6303,557,C,Benassi,6,0,0,0,0,0,0,0,0,0,23
6304,2789,C,Meite',5.5,0,0,0,0,0,0,0,0,0,23
6305,5857,C,Pickel,6,0,0,0,0,0,0,0,0,0,23
6306,212,A,Ciofani D.,6,0,0,0,0,0,0,0,0,0,23
6307,5515,A,Okereke,6,0,0,0,0,0,0,0,0,0,23
6308,5728,A,Afena-Gyan,6,0,0,0,0,0,0,0,0,0,23
6309,5854,A,Tsadjout,7,1,0,0,0,0,0,0,0,0,23
6310,4964,P,Vicario,6.5,0,1,0,0,0,0,0,0,0,23
6311,393,D,Luperto,6,0,0,0,0,0,0,0,0,0,23
6312,5010,D,Ismajli,6,0,0,0,0,0,0,1,0,0,23
6313,5480,D,Ebuehi,6,0,0,0,0,0,0,0,0,0,23
6314,5804,D,Cacace,6,0,0,0,0,0,0,1,0,0,23
6315,2161,C,Haas,6,0,0,0,0,0,0,0,0,0,23
6316,2253,C,Bandinelli,6.5,0,0,0,0,0,0,1,0,0,23
6317,4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0,23
6318,4965,C,Marin,6,0,0,0,0,0,0,0,0,0,23
6319,5286,C,Akpa Akpro,6.5,0,0,0,0,0,0,1,0,0,23
6320,5823,C,Baldanzi,6.5,0,0,0,0,0,0,1,0,0,23
6321,2819,A,Caputo,6.5,0,0,0,0,0,0,0,0,1,23
6322,4436,A,Cambiaghi,7,1,0,0,0,0,0,0,0,0,23
6323,5460,A,Satriano,5.5,0,0,0,0,0,0,0,0,0,23
6324,2815,P,Terracciano,5.5,0,1,0,0,0,0,0,0,0,23
6325,2164,D,Milenkovic,5.5,0,0,0,0,0,0,0,0,0,23
6326,2174,D,Venuti,5.5,0,0,0,0,0,0,0,0,0,23
6327,4375,D,Terzic,5.5,0,0,0,0,0,0,0,0,0,23
6328,4407,D,Igor,5.5,0,0,0,0,0,0,0,0,0,23
6329,5323,D,Martinez Quarta,6.5,0,0,0,0,0,0,1,0,0,23
6330,5885,D,Dodo',6.5,0,0,0,0,0,0,0,0,0,23
6331,150,C,Saponara,6,0,0,0,0,0,0,0,0,0,23
6332,367,C,Bonaventura,6.5,0,0,0,0,0,0,0,0,0,23
6333,1933,C,Mandragora,6,0,0,0,0,0,0,0,0,0,23
6334,2172,C,Barak,6,0,0,0,0,0,0,0,0,0,23
6335,4522,C,Amrabat,5,0,0,0,0,0,0,0,0,0,23
6336,4658,C,Ikone',5,0,0,0,0,0,0,0,0,0,23
6337,2438,A,Jovic,5.5,0,0,0,0,0,0,0,0,0,23
6338,4179,A,Gonzalez N.,5.5,0,0,0,0,0,0,0,0,0,23
6339,5786,A,Cabral,7,1,0,0,0,0,0,0,0,0,23
6340,250,P,Handanovic,6,0,1,0,0,0,0,0,0,0,23
6341,253,D,D'ambrosio,6.5,0,0,0,0,0,0,0,0,1,23
6342,254,D,Dimarco,6.5,0,0,0,0,0,0,0,0,1,23
6343,513,D,Acerbi,6,0,0,0,0,0,0,0,0,0,23
6344,2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0,23
6345,2525,D,Darmian,5.5,0,0,0,0,0,0,1,0,0,23
6346,5513,D,Dumfries,6.5,0,0,0,0,0,0,0,0,0,23
6347,265,C,Brozovic,6,0,0,0,0,0,0,0,0,0,23
6348,1870,C,Barella,6.5,0,0,0,0,0,0,0,0,0,23
